"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"148","1546","Eirini Andili","F",17,167,45,"Greece","GRE","2000 Summer",2000,"Summer","Sydney","Rhythmic Gymnastics","Rhythmic Gymnastics  Group","Bronze","0",0.5,"Women's"
"149","1551","Oluwafemi ""Junior"" Ajayi","M",20,172,79,"Nigeria","NGR","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football  Football","Bronze","0",-0.5,"Men's"
"150","1554","Omar Ajete Iglesias","M",31,175,93,"Cuba","CUB","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball  Baseball","Gold","1",-0.5,"Men's"
"151","1554","Omar Ajete Iglesias","M",35,175,93,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Baseball","Baseball  Baseball","Silver","0",-0.5,"Men's"
"152","1556","Ebenezer Oluwafemi ""Femi"" Ajilore","M",23,185,75,"Nigeria","NGR","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Silver","0",-0.5,"Men's"
"153","1561","Mobolade Abimbola Ajomale","M",20,180,62,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  4 x 100 metres Relay","Bronze","0",-0.5,"Men's"
"154","1564","Chioma Ajunwa (-Opara)","F",24,164,57,"Nigeria","NGR","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics  Long Jump","Gold","1",0.5,"Women's"
"155","1622","Michelle Anne Akers","F",30,178,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Football","Football  Football","Gold","1",0.5,"Women's"
"156","1634","Taha Akgl","M",25,192,125,"Turkey","TUR","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Super-Heavyweight, Freestyle","Gold","1",-0.5,"Men's"
"157","1639","Albina Khamitovna Akhatova","F",21,160,55,"Russia","RUS","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon  4 x 7.5 kilometres Relay","Silver","0",0.5,"Women's"
"158","1639","Albina Khamitovna Akhatova","F",25,160,55,"Russia","RUS","2002 Winter",2002,"Winter","Salt Lake City","Biathlon","Biathlon  4 x 7.5 kilometres Relay","Bronze","0",0.5,"Women's"
"159","1639","Albina Khamitovna Akhatova","F",29,160,55,"Russia","RUS","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon  10 kilometres Pursuit","Bronze","0",0.5,"Women's"
"160","1639","Albina Khamitovna Akhatova","F",29,160,55,"Russia","RUS","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon  15 kilometres","Bronze","0",0.5,"Women's"
"161","1639","Albina Khamitovna Akhatova","F",29,160,55,"Russia","RUS","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon  4 x 6 kilometres Relay","Gold","1",0.5,"Women's"
"162","1647","Murodzhon Kakharovich Akhmadaliyev","M",21,165,56,"Uzbekistan","UZB","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing  Bantamweight","Bronze","0",-0.5,"Men's"
"163","1649","Artur Kamilevich Akhmatkhuzin","M",28,187,79,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing  Foil, Team","Gold","1",-0.5,"Men's"
"164","1650","Bakhtiyar Shakhabutdinovich Akhmedov","M",21,190,120,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling  Super-Heavyweight, Freestyle","Silver","0",-0.5,"Men's"
"165","1682","Morolake Akinosun","F",22,163,61,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  4 x 100 metres Relay","Gold","1",0.5,"Women's"
"166","1683","Foluke Antinuke Akinradewo","F",24,191,79,"United States","USA","2012 Summer",2012,"Summer","London","Volleyball","Volleyball  Volleyball","Silver","0",0.5,"Women's"
"167","1683","Foluke Antinuke Akinradewo","F",28,191,79,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball  Volleyball","Bronze","0",0.5,"Women's"
"168","1698","Khadzhimurat Magomedovich Akkayev","M",19,178,105,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Weightlifting","Weightlifting  Middle-Heavyweight","Silver","0",-0.5,"Men's"
"169","1698","Khadzhimurat Magomedovich Akkayev","M",23,178,105,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Weightlifting","Weightlifting  Middle-Heavyweight","Bronze","0",-0.5,"Men's"
"170","1700","Marina Dazmirovna Akobiya","F",25,165,57,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"171","1716","Daniel Akpeyi","M",30,187,80,"Nigeria","NGR","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football  Football","Bronze","0",-0.5,"Men's"
"172","1730","Monica Aksamit","F",26,183,74,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing  Sabre, Team","Bronze","0",0.5,"Women's"
"173","1740","Nikolay Aleksandrovich Aksyonov","M",26,201,100,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing  Coxed Eights","Bronze","0",-0.5,"Men's"
"174","1762","Naser Al Shami","M",22,187,81,"Syria","SYR","2004 Summer",2004,"Summer","Athina","Boxing","Boxing  Heavyweight","Bronze","0",-0.5,"Men's"
"175","1809","Nasser Salih Nasser Abdullah Al-Attiya","M",41,178,82,"Qatar","QAT","2012 Summer",2012,"Summer","London","Shooting","Shooting  Skeet","Bronze","0",-0.5,"Men's"
"176","1858","Fehaid Al-Deehani","M",33,178,95,"Kuwait","KUW","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting  Double Trap","Bronze","0",-0.5,"Men's"
"177","1858","Fehaid Al-Deehani","M",45,178,95,"Kuwait","KUW","2012 Summer",2012,"Summer","London","Shooting","Shooting  Trap","Bronze","0",-0.5,"Men's"
"178","1858","Fehaid Al-Deehani","M",49,178,95,"Individual Olympic Athletes","IOA","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting  Double Trap","Gold","1",-0.5,"Men's"
"179","1885","Ramzy Al-Duhami","M",40,162,70,"Saudi Arabia","KSA","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Team","Bronze","0",-0.5,"Mixed"
"180","1889","Khaled Al-Eid","M",31,175,57,"Saudi Arabia","KSA","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Individual","Bronze","0",-0.5,"Mixed"
"181","2025","Ahmed bin Hasher Al-Maktoum","M",40,175,67,"United Arab Emirates","UAE","2004 Summer",2004,"Summer","Athina","Shooting","Shooting  Double Trap","Gold","1",-0.5,"Men's"
"182","2112","Abdullah Al-Rashidi","M",52,183,83,"Individual Olympic Athletes","IOA","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting  Skeet","Bronze","0",-0.5,"Men's"
"183","2134","Prince Abdullah Bin Moteb Al-Saud","M",27,178,69,"Saudi Arabia","KSA","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Team","Bronze","0",-0.5,"Mixed"
"184","2170","Hadi Soua'an Al-Somaily Jaadan","M",23,191,72,"Saudi Arabia","KSA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  400 metres Hurdles","Silver","0",-0.5,"Men's"
"185","2210","Marina Alabau Neira","F",26,164,55,"Spain","ESP","2012 Summer",2012,"Summer","London","Sailing","Sailing  Windsurfer","Gold","1",0.5,"Women's"
"186","2274","Mika Antero Alatalo","M",22,182,85,"Finland","FIN","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"187","2296","Marco Albarello","M",33,187,84,"Italy","ITA","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  10 kilometres","Bronze","0",-0.5,"Men's"
"188","2296","Marco Albarello","M",33,187,84,"Italy","ITA","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Gold","1",-0.5,"Men's"
"189","2296","Marco Albarello","M",37,187,84,"Italy","ITA","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Silver","0",-0.5,"Men's"
"190","2306","Ruslan Vladimirovich Albegov","M",24,192,156,"Russia","RUS","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting  Super-Heavyweight","Bronze","0",-0.5,"Men's"
"191","2307","David Albelda Aliqus","M",23,182,75,"Spain","ESP","2000 Summer",2000,"Summer","Sydney","Football","Football  Football","Silver","0",-0.5,"Men's"
"192","2342","Nely Carla Alberto Francisca","F",29,179,90,"Spain","ESP","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"193","2359","Islam-Beka Said-Tsilimovich Albiyev","M",19,165,66,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling  Lightweight, Greco-Roman","Gold","1",-0.5,"Men's"
"194","2379","Brigitte Albrecht-Loretan","F",31,175,64,"Switzerland","SUI","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing  4 x 5 kilometres Relay","Bronze","0",0.5,"Women's"
"195","2419","Aldair Nascimento dos Santos","M",30,183,76,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Football","Football  Football","Bronze","0",-0.5,"Men's"
"196","2458","David Alegre Biosca","M",23,184,75,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Silver","0",-0.5,"Men's"
"197","2460","Ramn Alegre Biosca","M",27,171,71,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Silver","0",-0.5,"Men's"
"198","2464","Jo Qesem Ayela Aleh","F",26,171,58,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Sailing","Sailing  Two Person Dinghy","Gold","1",0.5,"Women's"
"199","2464","Jo Qesem Ayela Aleh","F",30,171,58,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Sailing","Sailing  Two Person Dinghy","Silver","0",0.5,"Women's"
"200","2469","Virgilijus Alekna","M",28,200,130,"Lithuania","LTU","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  Discus Throw","Gold","1",-0.5,"Men's"
"201","2469","Virgilijus Alekna","M",32,200,130,"Lithuania","LTU","2004 Summer",2004,"Summer","Athina","Athletics","Athletics  Discus Throw","Gold","1",-0.5,"Men's"
"202","2469","Virgilijus Alekna","M",36,200,130,"Lithuania","LTU","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics  Discus Throw","Bronze","0",-0.5,"Men's"
"203","2497","Artur Aleksanyan","M",20,190,98,"Armenia","ARM","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Heavyweight, Greco-Roman","Bronze","0",-0.5,"Men's"
"204","2497","Artur Aleksanyan","M",24,190,98,"Armenia","ARM","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Heavyweight, Greco-Roman","Gold","1",-0.5,"Men's"
"205","2517","Milan Aleksi","M",26,193,96,"Serbia","SRB","2012 Summer",2012,"Summer","London","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"206","2517","Milan Aleksi","M",30,193,96,"Serbia","SRB","2016 Summer",2016,"Summer","Rio de Janeiro","Water Polo","Water Polo  Water Polo","Gold","1",-0.5,"Men's"
"207","2546","Alessandra dos Santos de Oliveira","F",22,200,85,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"208","2546","Alessandra dos Santos de Oliveira","F",26,200,85,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"209","2559","Alex Sandro Lobo Silva","M",21,177,60,"Brazil","BRA","2012 Summer",2012,"Summer","London","Football","Football  Football","Silver","0",-0.5,"Men's"
"210","2575","Lisa Alexander","F",27,172,58,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Synchronized Swimming","Synchronized Swimming  Team","Silver","0",0.5,"Women's"
"211","2583","Buffy-Lynne Alexander-Williams","F",23,170,69,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing  Coxed Eights","Bronze","0",0.5,"Women's"
"212","2592","Alexandre ""Alexandre Pato"" Rodrigues da Silva","M",18,179,71,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Bronze","0",-0.5,"Men's"
"213","2592","Alexandre ""Alexandre Pato"" Rodrigues da Silva","M",22,179,71,"Brazil","BRA","2012 Summer",2012,"Summer","London","Football","Football  Football","Silver","0",-0.5,"Men's"
"214","2608","Yevgeny Vasilyevich Aleynikov","M",33,181,88,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting  Air Rifle, 10 metres","Bronze","0",-0.5,"Men's"
"215","2610","Abdoul Razak Issoufou Alfaga","M",21,207,90,"Niger","NIG","2016 Summer",2016,"Summer","Rio de Janeiro","Taekwondo","Taekwondo  Heavyweight","Silver","0",-0.5,"Men's"
"216","2639","Hans Daniel Alfredsson","M",33,182,92,"Sweden","SWE","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"217","2639","Hans Daniel Alfredsson","M",41,182,92,"Sweden","SWE","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",-0.5,"Men's"
"218","2649","Ulf Hkan Gran Algotsson","M",27,178,77,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"219","2651","Sara Anneli Algotsson Ostholt","F",37,163,56,"Sweden","SWE","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Individual","Silver","0",0.5,"Mixed"
"220","2695","Nia Sifaatihii Ali","F",27,170,65,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  100 metres Hurdles","Silver","0",0.5,"Women's"
"221","2735","Sergey Gennadyevich Alifirenko","M",41,168,72,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting  Rapid-Fire Pistol, 25 metres","Gold","1",-0.5,"Men's"
"222","2735","Sergey Gennadyevich Alifirenko","M",45,168,72,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Shooting","Shooting  Rapid-Fire Pistol, 25 metres","Bronze","0",-0.5,"Men's"
"223","2739","Mirko Alilovi","M",26,200,110,"Croatia","CRO","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Bronze","0",-0.5,"Men's"
"224","2750","Aline Pellegrino","F",22,180,71,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Football","Football  Football","Silver","0",0.5,"Women's"
"225","2755","Aleksey Aleksandrovich Alipov","M",29,175,80,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Shooting","Shooting  Trap","Gold","1",-0.5,"Men's"
"226","2755","Aleksey Aleksandrovich Alipov","M",32,175,80,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting  Trap","Bronze","0",-0.5,"Men's"
"227","2758","Alison Conte Cerutti","M",26,203,106,"Brazil-1","BRA","2012 Summer",2012,"Summer","London","Beach Volleyball","Beach Volleyball  Beach Volleyball","Silver","0",-0.5,"Men's"
"228","2758","Alison Conte Cerutti","M",30,203,106,"Brazil-1","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Beach Volleyball","Beach Volleyball  Beach Volleyball","Gold","1",-0.5,"Men's"
"229","2760","Deji Aliu","M",28,187,75,"Nigeria","NGR","2004 Summer",2004,"Summer","Athina","Athletics","Athletics  4 x 100 metres Relay","Bronze","0",-0.5,"Men's"
"230","2762","Margarita Sergeyevna Aliychuk","F",17,174,48,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Rhythmic Gymnastics","Rhythmic Gymnastics  Group","Gold","1",0.5,"Women's"
"231","2769","Kimia Alizadeh Zenoorin","F",18,185,57,"Iran","IRI","2016 Summer",2016,"Summer","Rio de Janeiro","Taekwondo","Taekwondo  Featherweight","Bronze","0",0.5,"Women's"
"232","2794","Mohamed Allalou","M",26,174,63,"Algeria","ALG","2000 Summer",2000,"Summer","Sydney","Boxing","Boxing  Light-Welterweight","Bronze","0",-0.5,"Men's"
"233","2833","John Chad Allen","M",21,185,86,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball  Baseball","Bronze","0",-0.5,"Men's"
"234","2849","Katherine Jessie Jean ""Kate"" Allen (-Diechtler)","F",34,163,53,"Austria","AUT","2004 Summer",2004,"Summer","Athina","Triathlon","Triathlon  Olympic Distance","Gold","1",0.5,"Women's"
"235","2850","Kate Ruth ""Katie"" Allen","F",26,170,65,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey  Hockey","Gold","1",0.5,"Women's"
"236","2863","Walter Ray Allen","M",25,192,93,"United States","USA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Gold","1",-0.5,"Men's"
"237","2874","Wyatt Allen","M",25,193,98,"United States","USA","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Coxed Eights","Gold","1",-0.5,"Men's"
"238","2874","Wyatt Allen","M",29,193,98,"United States","USA","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Coxed Eights","Bronze","0",-0.5,"Men's"
"239","2875","Sandra Louise ""Sandy"" Allen-Lewis","F",21,170,59,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Softball","Softball  Softball","Bronze","0",0.5,"Women's"
"240","2875","Sandra Louise ""Sandy"" Allen-Lewis","F",25,170,59,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Softball","Softball  Softball","Silver","0",0.5,"Women's"
"241","2875","Sandra Louise ""Sandy"" Allen-Lewis","F",29,170,59,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Softball","Softball  Softball","Bronze","0",0.5,"Women's"
"242","2877","Katherine Fiona ""Kate"" Allenby","F",26,177,72,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Modern Pentathlon","Modern Pentathlon  Individual","Bronze","0",0.5,"Women's"
"243","2892","Ade Franci Alleyne-Forte","M",23,180,73,"Trinidad and Tobago","TTO","2012 Summer",2012,"Summer","London","Athletics","Athletics  4 x 400 metres Relay","Bronze","0",-0.5,"Men's"
"244","2930","Carmela Allucci","F",34,167,60,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo  Water Polo","Gold","1",0.5,"Women's"
"245","2965","sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)","F",29,170,69,"Sweden","SWE","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"246","2988","Matas Jess Almeyda","M",22,173,70,"Argentina","ARG","1996 Summer",1996,"Summer","Atlanta","Football","Football  Football","Silver","0",-0.5,"Men's"
"247","3012","Nicolas Alnoudji","M",20,180,80,"Cameroon","CMR","2000 Summer",2000,"Summer","Sydney","Football","Football  Football","Gold","1",-0.5,"Men's"
"248","3029","Jessica Alonso Bernardo","F",28,172,65,"Spain","ESP","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"249","3052","Mikhail Surenovich ""Misha"" Aloyan","M",23,164,52,"Russia","RUS","2012 Summer",2012,"Summer","London","Boxing","Boxing  Flyweight","Bronze","0",-0.5,"Men's"
"250","3055","Glory Alozie Oluchi","F",22,155,51,"Nigeria","NGR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  100 metres Hurdles","Silver","0",0.5,"Women's"
"251","3069","Thomas Alsgaard (Alsgrd-)","M",22,190,82,"Norway","NOR","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  30 kilometres","Gold","1",-0.5,"Men's"
"252","3069","Thomas Alsgaard (Alsgrd-)","M",22,190,82,"Norway","NOR","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Silver","0",-0.5,"Men's"
"253","3069","Thomas Alsgaard (Alsgrd-)","M",26,190,82,"Norway","NOR","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing  10/15 kilometres Pursuit","Gold","1",-0.5,"Men's"
"254","3069","Thomas Alsgaard (Alsgrd-)","M",26,190,82,"Norway","NOR","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Gold","1",-0.5,"Men's"
"255","3069","Thomas Alsgaard (Alsgrd-)","M",30,190,82,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing  10/10 kilometres Pursuit","Gold","1",-0.5,"Men's"
"256","3069","Thomas Alsgaard (Alsgrd-)","M",30,190,82,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Gold","1",-0.5,"Men's"
"257","3070","Malin Therse Alshammar","F",23,180,64,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  50 metres Freestyle","Silver","0",0.5,"Women's"
"258","3070","Malin Therse Alshammar","F",23,180,64,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  100 metres Freestyle","Silver","0",0.5,"Women's"
